From_Grade,To_Grade,Days,Cancelled_Pax,Total_Discount_Pax,FPP,Total_Pax,FPP_to_School_enrollment,ID,Tuition,FRP_Active,FRP_Cancelled,FRP_Take_up_percent_,EZ_Pay_Take_Up_Rate,School_Sponsor,SPR_Group_Revenue,FPP_to_PAX,Num_of_Non_FPP_PAX,Poverty_Code,CRM_Segment,Parent_Meeting_Flag,MDR_High_Grade,Total_School_Enrollment,Income_Level,SPR_New_Existing,NumberOfMeetingswithParents,DifferenceTraveltoFirstMeeting,DifferenceTraveltoLastMeeting,polarity,subjectivity,neg,neu,pos,compound,Is_Region_Dallas,Is_Region_Houston,Is_Region_Northern California,Is_Region_Other,Is_Region_Pacific Northwest,Is_Region_Southern California,Is_School_Type_CHD,Is_School_Type_Catholic,Is_School_Type_PUBLIC,Is_School_Type_Private non-Christian,Is_SPR_Product_Type_CA History,Is_SPR_Product_Type_Costa Rica,Is_SPR_Product_Type_East Coast,Is_SPR_Product_Type_IL History,Is_SPR_Product_Type_International,Is_SPR_Product_Type_Science,Is_Group_State_AB,Is_Group_State_AK,Is_Group_State_AL,Is_Group_State_AR,Is_Group_State_AZ,Is_Group_State_Bermuda,Is_Group_State_CA,Is_Group_State_CO,Is_Group_State_CT,Is_Group_State_FL,Is_Group_State_GA,Is_Group_State_HI,Is_Group_State_IA,Is_Group_State_ID,Is_Group_State_IL,Is_Group_State_IN,Is_Group_State_KS,Is_Group_State_KY,Is_Group_State_LA,Is_Group_State_MA,Is_Group_State_MD,Is_Group_State_ME,Is_Group_State_MI,Is_Group_State_MN,Is_Group_State_MO,Is_Group_State_MS,Is_Group_State_MT,Is_Group_State_MX,Is_Group_State_NC,Is_Group_State_ND,Is_Group_State_NE,Is_Group_State_NH,Is_Group_State_NJ,Is_Group_State_NM,Is_Group_State_NV,Is_Group_State_NY,Is_Group_State_OH,Is_Group_State_OK,Is_Group_State_OR,Is_Group_State_PA,Is_Group_State_PR,Is_Group_State_RI,Is_Group_State_SC,Is_Group_State_SD,Is_Group_State_TN,Is_Group_State_TX,Is_Group_State_UT,Is_Group_State_VA,Is_Group_State_VT,Is_Group_State_WA,Is_Group_State_WI,Is_Group_State_WV,Is_Group_State_WY,Is_GroupGradeTypeHigh_Elementary,Is_GroupGradeTypeHigh_High,Is_GroupGradeTypeHigh_Middle,Is_GroupGradeTypeHigh_Undefined,Is_MajorProgramCode_C,Is_MajorProgramCode_H,Is_MajorProgramCode_I,Is_MajorProgramCode_S,Is_Program_Code_CC,Is_Program_Code_CD,Is_Program_Code_CN,Is_Program_Code_CVP,Is_Program_Code_FN,Is_Program_Code_HC,Is_Program_Code_HD,Is_Program_Code_HF,Is_Program_Code_HG,Is_Program_Code_HH,Is_Program_Code_HIS,Is_Program_Code_HN,Is_Program_Code_HO,Is_Program_Code_HP,Is_Program_Code_HS,Is_Program_Code_HVP,Is_Program_Code_HW,Is_Program_Code_HX,Is_Program_Code_HY,Is_Program_Code_HZ,Is_Program_Code_IC,Is_Program_Code_IK,Is_Program_Code_SC,Is_Program_Code_SD,Is_Program_Code_SG,Is_Program_Code_SK,Is_Program_Code_SM,Is_Program_Code_ST,Is_Travel_Type_A,Is_Travel_Type_B,Is_Travel_Type_T,Is_SchoolGradeTypeLow_Elementary,Is_SchoolGradeTypeLow_High,Is_SchoolGradeTypeLow_Middle,Is_SchoolGradeTypeLow_Undefined,Is_SchoolGradeTypeHigh_Elementary,Is_SchoolGradeTypeHigh_High,Is_SchoolGradeTypeHigh_Middle,Is_SchoolGradeTypeHigh_Undefined,Is_SchoolSizeIndicator_L,Is_SchoolSizeIndicator_M-L,Is_SchoolSizeIndicator_S,Is_SchoolSizeIndicator_S-M,Is_MDR_Low_Grade_0,Is_MDR_Low_Grade_1,Is_MDR_Low_Grade_10,Is_MDR_Low_Grade_2,Is_MDR_Low_Grade_3,Is_MDR_Low_Grade_4,Is_MDR_Low_Grade_5,Is_MDR_Low_Grade_6,Is_MDR_Low_Grade_7,Is_MDR_Low_Grade_8,Is_MDR_Low_Grade_9,Is_MDR_Low_Grade_K,Is_MDR_Low_Grade_PK,Departure_Month,Return_Month,Deposit_Days,Retained
1.4194496724785968,1.021843291747168,1.3219543993722123,-0.5968812147942826,-0.6586882901744879,-0.18175076957044797,-0.1700205242967342,0.7545755635320153,1387,1.170048203535204,-0.45935276022375604,-0.6204470459074343,-0.9528502991414345,-0.6559990585285286,-0.35684552988332374,0.856586652100761,1.4325334003091943,-0.6669586875782791,-1.4380566076486367,1.110283763851067,1.0,2.1074772608413097,-1.0141542106434431,0.5881178835534895,1.0,1.4657740093407428,0.9730422790619453,-0.3035624029643557,0.65,0.74375,0.153,0.519,0.328,0.7511,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5580181007174806,-0.12700921595634787,2.566460316937935,1
-1.1785468753200306,-0.9468366821527622,0.42308322732031867,-0.5968812147942826,0.01542693172329165,-0.35114677828741686,-0.3885532419840917,1.3213839459027872,139,1.5429162313446505,-0.2838180592150188,-0.08604450177935402,0.013098295073720448,-0.5555018131178637,-0.35684552988332374,1.6837914751462741,-0.17765896978659615,0.013140383336980425,-1.4380566076486367,0.75048524116318,1.0,-0.2104609944840165,-1.2356311668909663,0.5881178835534895,0.0,-0.16031273858686887,-0.3095350069413714,0.3021981007838921,0.0,0.0,0.103,0.769,0.128,0.128,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5580181007174806,-0.12700921595634787,-0.0943852065811067,0
-0.13934825620057972,-0.4546666886777796,-0.325976082722926,-1.023436000897269,-0.6586882901744879,-0.8254556026949297,-0.8568376370284291,0.5441012181506006,1600,,,,-2.4404899808963285,-1.2959547571889494,,,-14.028882683046026,,2.9815182160403757,-0.6887088495883675,,-0.2104609944840165,,1.897854790067652,,,-0.14580173638775654,0.05153858199151368,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3848176473084106,-1.754176413723566,,1
-0.13934825620057972,-0.4546666886777796,-0.325976082722926,-1.023436000897269,-0.6586882901744879,-0.8254556026949297,-0.8568376370284291,0.5441012181506006,1773,0.7850543862034989,-0.8104221622412305,-0.8876483179714744,-0.21281765842841266,-1.2959547571889494,2.8023329879653125,0.5844194459970616,-0.5142194888437506,-0.6669586875782791,-1.4380566076486367,-2.127902940339915,1.0,-0.2104609944840165,-1.346369645014728,-0.1603032058831747,1.0,-0.16031273858686887,-1.1009124812838436,-0.8466580270145089,1.0,1.0,0.0,0.37,0.63,0.9169,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.3848176473084106,-1.754176413723566,-1.1382553735001155,1
-0.13934825620057972,0.03750330479720298,2.220825571424106,1.749170108772142,1.3636573755188508,0.6313500722710025,1.0787378624881656,2.2062975739289925,1830,1.3276834673245634,1.5885520848781784,1.5171631306048867,0.6631353932585721,1.0691478146332936,2.8023329879653125,1.1945021158587248,-0.19384682667112124,1.3733385251674997,-1.4380566076486367,-0.6887088495883675,1.0,-0.2104609944840165,-0.9717437296598749,1.7107495177084857,0.0,-0.16031273858686887,0.2635314399962807,1.0750649503937255,0.0,0.0,0.284,0.716,0.0,-0.8176,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0955809924643793,1.5001579818108703,4.183435673537969,0
0.8998503629188712,0.5296732982721856,2.6702611574500525,-0.8101586078457758,0.6895421536210712,0.7329876775011839,1.1411757818274106,0.09180085556347467,1836,0.8547776759564849,1.120459548854879,-0.6204470459074343,0.24375088893453617,0.4064858377159059,2.8023329879653125,1.3932759180692917,0.4738381927030043,0.69323945425224,-1.4380566076486367,-0.6887088495883675,1.0,-0.2104609944840165,0.35947414565768504,1.7107495177084857,1.0,-0.16031273858686887,-1.1145569204966448,-0.9510994931779999,0.95,0.45,0.0,0.613,0.387,0.9274,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.3848176473084106,-0.9405928148399569,-0.6265543112849151,1
-0.13934825620057972,-0.4546666886777796,1.921201847406808,-0.8101586078457758,0.6895421536210712,0.8007460809879714,0.8289861851311856,0.04116588782799821,242,1.354966493749645,1.120459548854879,-0.6204470459074343,0.10767343265760186,0.3289837368395113,2.8023329879653125,1.373398537848235,-0.07839568280984388,0.69323945425224,-1.4380566076486367,-0.6887088495883675,1.0,-0.2104609944840165,0.5244037939271172,1.7107495177084857,0.0,-0.16031273858686887,-1.0463347244326384,-0.7004399743856214,0.5333333333333333,0.7333333333333334,0.0,0.728,0.272,0.8658,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.3848176473084106,-0.9405928148399569,-0.6674903962621311,1
0.8998503629188712,1.021843291747168,-0.6255998067402239,-0.5968812147942826,0.01542693172329165,-0.4866635852609919,-0.32611532264484666,1.228562593918643,2531,1.7081301135854217,-0.3423296262179312,-0.08604450177935402,0.01693955103417034,-0.7494976828341243,-0.35684552988332374,1.4712564097057448,-0.7651270150939061,0.013140383336980425,-1.4380566076486367,0.75048524116318,1.0,-0.2104609944840165,-1.2356311668909663,0.5881178835534895,1.0,-0.16031273858686887,-0.14580173638775654,0.17686834138770288,0.0,0.6,0.185,0.723,0.092,-0.296,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2687814458734493,-0.12700921595634787,0.007955005861933373,0
1.4194496724785968,1.021843291747168,1.3219543993722123,-0.17032642869129636,-0.3216306792255981,-0.3850259800308106,-0.2636774033056017,0.6002129690364248,2637,1.2943375461383528,-0.2838180592150188,0.9827605864768065,-0.32156760880719043,-0.25123866157258196,-0.35684552988332374,1.1516892969210641,0.9110567145935331,-0.32690915212064936,-1.4380566076486367,-0.6887088495883675,1.0,-0.2104609944840165,-0.9646753161626135,0.40101261119432347,0.0,1.4657740093407428,1.518819847573995,0.42752786018008127,0.86,0.73,0.19,0.136,0.675,0.9633,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5580181007174806,-0.12700921595634787,0.25357151572522957,1
0.3802510533591458,0.03750330479720298,1.4717662613808613,-0.5968812147942826,0.01542693172329165,-0.08011316434026668,0.017293233721000768,-0.12130531653190803,2893,0.33943162126050175,0.2427860438111929,-0.3532457738433942,0.33807733009800034,-0.1518782465627965,2.8023329879653125,0.3458908833443814,-0.3033652796740071,0.013140383336980425,-1.4380566076486367,-0.6887088495883675,1.0,2.1074772608413097,-0.13060252348577064,0.2139073388351574,0.0,-0.16031273858686887,-1.1691346773478497,-0.9928760796433963,0.9,0.6333333333333334,0.105,0.361,0.534,0.8979,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.3848176473084106,-0.9405928148399569,-0.544682141330483,1
